STT,ITEM,VENDOR,DESCR,TINH TRANG,STATUS
134,3437750,15506,111-Cty Bot giat LIX-NR,Ngung kinh doanh,N
135,3525067,21076,110-Cong Ty TNHH SALACOS -NR,Dang kinh doanh,Y
136,3525068,21076,110-Cong Ty TNHH SALACOS -NR,Dang kinh doanh,Y
137,3525069,21076,110-Cong Ty TNHH SALACOS -NR,Dang kinh doanh,Y
138,3525114,17733,100-CTY TNHH SX& XD TMDVXNK VINA-NR,Dang kinh doanh,Y
139,3525115,17733,100-CTY TNHH SX& XD TMDVXNK VINA-NR,Ngung kinh doanh,N
140,3525116,20484,100-CTYCP DUOC PHAM&SINH HOC YTE-NR,Dang kinh doanh,Y
141,3527979,17559,110-CONG TY TNHH NTPM(VIET NAM)-NR,Dang kinh doanh,Y
142,3527980,17733,100-CTY TNHH SX& XD TMDVXNK VINA-NR,Dang kinh doanh,Y
143,3282513,15506,111-Cty Bot giat LIX-NR,Dang kinh doanh,Y
144,3282735,16760,110-Cua Hang Hue Lam,Dang kinh doanh,Y
145,3282736,16760,110-Cua Hang Hue Lam,Ngung kinh doanh,N
146,3282737,16760,110-Cua Hang Hue Lam,Ngung kinh doanh,N
147,3466392,15790,110-CTy CP HMP My Hao,Ngung kinh doanh,N
148,3467305,15790,110-CTy CP HMP My Hao,Ngung kinh doanh,N
149,3217101,15506,111-Cty Bot giat LIX-NR,Dang kinh doanh,Y
150,3217105,15506,111-Cty Bot giat LIX-NR,Dang kinh doanh,Y
151,3110820,15790,110-CTy CP HMP My Hao,Dang kinh doanh,Y
152,3110821,15790,110-CTy CP HMP My Hao,Dang kinh doanh,Y
153,3463138,15790,110-CTy CP HMP My Hao,Ngung kinh doanh,N
154,3463139,15790,110-CTy CP HMP My Hao,Ngung kinh doanh,N
155,3463140,15790,110-CTy CP HMP My Hao,Ngung kinh doanh,N
156,3463141,15790,110-CTy CP HMP My Hao,Ngung kinh doanh,N
157,3463142,15790,110-CTy CP HMP My Hao,Ngung kinh doanh,N
158,3463143,15790,110-CTy CP HMP My Hao,Ngung kinh doanh,N
159,3463144,15790,110-CTy CP HMP My Hao,Ngung kinh doanh,N
160,3463145,15790,110-CTy CP HMP My Hao,Ngung kinh doanh,N
161,3422432,16506,110-CTyTNHHSXTMDVDaiPhuocThanh-NR,Dang kinh doanh,Y
162,3007093,15790,110-CTy CP HMP My Hao,Dang kinh doanh,Y
163,3296686,15506,111-Cty Bot giat LIX-NR,Dang kinh doanh,Y
164,3343735,15506,111-Cty Bot giat LIX-NR,Dang kinh doanh,Y
165,3545291,16760,110-Cua Hang Hue Lam,Dang kinh doanh,Y
166,3537640,20536,100-CTYTNHH THIET BI YTE HA TRAN-NR,Dang kinh doanh,Y
167,3538788,20779,111-CTyTNHH WILMAR MARKETING CLV-HP,Dang kinh doanh,Y
168,3538789,20779,111-CTyTNHH WILMAR MARKETING CLV-HP,Dang kinh doanh,Y
169,3540979,20779,111-CTyTNHH WILMAR MARKETING CLV-HP,Dang kinh doanh,Y
170,3540980,20779,111-CTyTNHH WILMAR MARKETING CLV-HP,Dang kinh doanh,Y
171,3541456,15800,110-Cty TNHH 1TV Tri Hoi,Ngung kinh doanh,N
172,3541457,15800,110-Cty TNHH 1TV Tri Hoi,Ngung kinh doanh,N
173,3541458,15800,110-Cty TNHH 1TV Tri Hoi,Ngung kinh doanh,N
174,3541461,15800,110-Cty TNHH 1TV Tri Hoi,Ngung kinh doanh,N
175,3541462,15800,110-Cty TNHH 1TV Tri Hoi,Ngung kinh doanh,N
176,3196362,15800,110-Cty TNHH 1TV Tri Hoi,Dang kinh doanh,Y
177,3196363,15800,110-Cty TNHH 1TV Tri Hoi,Ngung kinh doanh,N
178,3196365,15800,110-Cty TNHH 1TV Tri Hoi,Ngung kinh doanh,N
179,3196368,15800,110-Cty TNHH 1TV Tri Hoi,Ngung kinh doanh,N
180,3196370,15800,110-Cty TNHH 1TV Tri Hoi,Ngung kinh doanh,N
181,3408174,15506,111-Cty Bot giat LIX-NR,Ngung kinh doanh,N
182,3408176,15506,111-Cty Bot giat LIX-NR,Ngung kinh doanh,N
183,3503165,16760,110-Cua Hang Hue Lam,Ngung kinh doanh,N
184,3503301,20536,100-CTYTNHH THIET BI YTE HA TRAN-NR,Ngung kinh doanh,N
185,3503302,20536,100-CTYTNHH THIET BI YTE HA TRAN-NR,Ngung kinh doanh,N
186,3503303,20536,100-CTYTNHH THIET BI YTE HA TRAN-NR,Ngung kinh doanh,N
