STT,ITEM,VENDOR,DESCR,TINH TRANG,STATUS
663,3450830,20846,111-Cty Co Phan Tap Doan KIDO ,,N
665,3454990,17638,100-Cty CP TP Va Do Uong Vinatea-NR,,N
666,3454991,17638,100-Cty CP TP Va Do Uong Vinatea-NR,,N
667,3454992,17638,100-Cty CP TP Va Do Uong Vinatea-NR,,N
668,3454993,17638,100-Cty CP TP Va Do Uong Vinatea-NR,,N
669,3454994,17639,100-Cty TNHH Eikodo Viet Nam-NR,,N
670,3454995,17639,100-Cty TNHH Eikodo Viet Nam-NR,,N
671,3454996,17639,100-Cty TNHH Eikodo Viet Nam-NR,,N
672,3454997,17639,100-Cty TNHH Eikodo Viet Nam-NR,,N
679,3525167,20812,100-Cty CP TP ThNhien King Green-NR,,N
687,3244892,14337,130-Cty TNHH VINH TIEN,,N
695,3282731,10023,111-Cty Ajinomoto Bien Hoa ,,N
702,3113220,20142,111-Cty TNHH Wilmar Mar.CLV-Sua ,,N
703,3113222,20142,111-Cty TNHH Wilmar Mar.CLV-Sua ,KD nhung ban rat cham,Y
705,3466390,20846,111-Cty Co Phan Tap Doan KIDO ,,N
708,3467853,10023,111-Cty Ajinomoto Bien Hoa ,,N
709,3214107,10023,111-Cty Ajinomoto Bien Hoa ,,N
710,3216135,10023,111-Cty Ajinomoto Bien Hoa ,,N
713,3217598,12547,131-Cty CP Uniben,,N
715,3451265,12320,111-Cty TNHH MTV TNI,KD nhung ban  cham,Y
720,3337528,11119,110-Cty TNHH Lotte Viet Nam,KD nhung ban  cham,Y
721,3377186,10023,111-Cty Ajinomoto Bien Hoa ,,N
735,3400708,11119,110-Cty TNHH Lotte Viet Nam,KD nhung ban  cham,Y
736,3401492,10023,111-Cty Ajinomoto Bien Hoa ,kd binh thuong,Y
737,3401493,10023,111-Cty Ajinomoto Bien Hoa ,,N
738,3401494,10023,111-Cty Ajinomoto Bien Hoa ,,N
740,3422157,12320,111-Cty TNHH MTV TNI,KD nhung ban  cham,Y
741,3422161,12320,111-Cty TNHH MTV TNI,KD nhung ban  cham,Y
757,3290133,10023,111-Cty Ajinomoto Bien Hoa ,kd binh thuong,Y
758,3290134,10023,111-Cty Ajinomoto Bien Hoa ,,N
759,3298228,20846,111-Cty Co Phan Tap Doan KIDO ,khong KD,N
766,3345933,10023,111-Cty Ajinomoto Bien Hoa ,,N
767,3447980,20846,111-Cty Co Phan Tap Doan KIDO ,,N
768,3229501,10023,111-Cty Ajinomoto Bien Hoa ,,N
769,3231570,10023,111-Cty Ajinomoto Bien Hoa ,,N
770,3232249,21018,100-Congty CP Phuc Long Heritage-NR,,N
771,3232250,21018,100-Congty CP Phuc Long Heritage-NR,KD nhung ban  cham,Y
773,3341299,19939,100-Cty TNHH Muoi Thanh Phat-NR,,N
786,3545693,11119,110-Cty TNHH Lotte Viet Nam,,N
796,3201689,11119,110-Cty TNHH Lotte Viet Nam,,N
797,3205668,11119,110-Cty TNHH Lotte Viet Nam,,N
